postcode,distance
1064LN,5422.640319
1064LP,5423.09182
1064LR,5387.335642
1064LS,5387.334903
1064LT,5501.280126
1064LV,5457.003239
1064LW,5465.03178
1064LX,5465.506945
1064LZ,5357.857883
1064MB,4678.833059
1064MC,4711.214812
1064MD,4748.217494
1064ME,4785.923117
1064MG,4811.346003
1064MH,5467.639707
1064MJ,5538.085668
1064MK,5510.447718
1064ML,5502.480382
1064MN,5530.630435
1064MP,5493.444319
1064MR,5482.254956
1064MS,5449.953739
1064MT,5121.221107
1064MV,4807.851242
1064NA,5458.521246
1064NB,5401.921525
1064NC,5331.359706
1064ND,5393.210105
1064NE,5251.567338
1064NG,5298.421529
1064NH,5334.070487
1064NJ,5293.136505
1064NK,5380.763634
1064NL,5417.079981
1064NM,5375.303916
1064NN,5461.457488
1064NP,5306.656848
1064NR,5446.277005
1064NS,3886.445491
1064NT,3821.28951
1064NV,3850.902175
1064NW,3803.067889
1064NX,3789.083962
1064NZ,3839.898448
1064PA,3881.172679
1064PB,3878.673755
1064PC,3875.437047
1064PE,5485.84402
1064PG,5507.641335
1064PH,5466.017192
1064PJ,5424.074627
1064PK,4111.566727
1064PL,3983.100341
1064PM,3903.902918
1064PN,3886.478918
1064PP,3931.210192
1064PR,3863.64413
1064PX,3986.964741
1064PZ,3989.054099
1064RA,4050.460142
1064RB,4052.024661
1064RC,4090.687513
1064RD,4124.299646
1064RE,4136.400619
1064RG,4167.332083
1064RH,4204.935405
1064RJ,4104.247562
1064RK,4134.123308
1064RL,4179.955753
1064RM,4209.996853
1064RN,4152.3915
1064RP,4267.16193
1064RR,4297.069128
1064RS,4341.905431
1064RT,4364.494333
1064RV,4315.445367
1064RW,4328.966036
1064RX,4391.534202
1064RZ,4390.896325
1064SB,4432.571589
1064SC,4456.792439
1064SE,4586.089435
1064SG,4614.741342
1064SH,4637.137408
1064SJ,4635.959819
1064SK,4664.551343
1064SL,4692.589309
1064SM,4715.583494
1064SN,4714.031637
1064SP,4742.17041
1064SR,4770.981551
1064ST,4666.654744
1064SV,4743.515486
1064SW,4782.98664
1064SX,4644.06876
1064SZ,4644.06876
1064TA,4607.315614
1064TB,4685.089977
1064TC,4759.473997
1064TD,4587.136433
1064TE,4644.590517
1064TG,4700.539835
1064TH,4750.027875
1064TJ,4788.667476
1064TK,4585.496442
1064TL,4615.948414
1064TM,4663.563912
1064TN,4693.629805
1064TP,4741.332839
1064TR,4770.861542
1064TS,4608.051115
1064TT,4685.469821
1064TV,4763.534272
1064TW,5047.192526
1064TX,5049.161121
1064TZ,5056.600746
1064VA,5084.003494
1064VB,5087.734281
1064VC,5123.523425
1064VD,5125.497507
1064VE,5131.262158
1064VG,5162.235786
1064VH,5165.400123
1064VJ,5198.357645
1064VK,5200.627628
1064VL,5207.838097
1064VM,5237.91189
1064VN,5239.614787
1064VP,5241.34565
1064VR,4950.741852
1064VS,4911.106202
1064VT,5012.308832
1064VV,4963.966575
1064VW,5088.67522
1064VX,5049.228009
1064VZ,5147.412657
1064WB,3988.604296
1064WC,3994.034399
1064WD,4007.582679
1064WE,4023.029691
1064WG,4003.506262
1064WH,4013.334831
1064WJ,3910.759159
1064WN,4114.6309
1064WP,3936.231667
1064WR,4089.610788
1064WR,4145.955012
1064WS,3961.723311
1064WS,3989.384332
1064WT,4048.298957
1064WV,3971.880773
1064WX,3867.41929
1064WZ,3806.283208
1064XB,5224.592677
1064XC,5343.659499
1064XD,5422.880819
1064XE,5383.091168
1064XG,5462.717268
1064XH,5415.41574
1064XJ,5404.845076
1064ZB,5405.404751
1064ZD,5210.535338
1064ZG,4957.718718
1064ZH,5117.785557
1064ZJ,5198.489234
1064ZK,5201.039271
1064ZL,5159.371934
1064ZM,5158.114924
1064ZN,5071.521224
1064ZP,5120.587552
1064ZR,4989.983494
1064ZS,5046.958302
1064ZT,5108.968291
1064ZV,4958.046128
1064ZW,5009.282804
1064ZX,5059.733968
1064ZZ,4967.067048
1065AA,4269.529237
1065AB,4289.738165
1065AC,4310.564648
1065AD,4333.933801
1065AE,4389.389644
1065AG,4412.300184
1065AH,4344.617042
1065AJ,4423.346863
1065AK,4375.620722
1065AL,4359.301209
1065AM,4437.911871
1065AN,4391.588871
1065AP,4376.662556
1065AR,4454.656791
1065AS,4483.506826
1065AT,4299.139435
1065AV,4284.35358
1065AW,4260.128946
1065AX,4359.001396
1065AZ,4436.585082
1065BA,4494.018255
1065BB,4551.072973
1065BC,4609.244873
1065BD,4666.929823
1065BE,4729.461709
1065BG,4747.311278
1065BH,3923.379099
1065BJ,3909.422226
1065BK,3945.850016
1065BL,3980.036569
1065BM,4009.822838
1065BN,4037.907843
1065BP,4068.486775
1065BR,4093.06402
1065BS,4121.961071
1065BT,4160.876633
1065BV,4159.622369
1065BW,4206.311107
1065BX,4248.386903
1065BZ,4358.364054
1065CA,4391.836253
1065CB,4405.413989
1065CC,4421.224506
1065CD,4457.165679
1065CE,4488.704701
1065CG,4513.715388
1065CH,4542.862713
1065CJ,4572.861752
1065CK,3972.534696
1065CL,4054.538356
1065CM,4136.742791
1065CN,4219.16723
1065CP,3963.233162
1065CR,4010.122893
1065CS,4033.656815
1065CT,4053.569532
1065CV,4144.181055
1065CW,4138.899309
1065CX,4111.788417
1065CZ,4165.580907
1065DA,4997.852564
1065DB,4013.463189
1065DC,4048.980092
1065DZ,4108.620989
1065EA,4230.389501
1065EB,4254.878304
1065EC,4263.040839
1065ED,4286.473109
1065EE,4297.136423
1065EG,3981.46356
1065EH,4059.657422
1065EJ,4070.284948
1065EK,4093.213554
1065EL,4104.674465
1065EM,4130.279431
1065EN,4142.045938
1065EP,4379.808562
1065ER,4426.921057
1065ES,4520.103544
1065ET,4602.303327
1065EV,4663.471782
1065EW,4364.810592
1065EX,4354.572315
1065EZ,4439.415059
1065GA,4465.221085
1065GB,4480.9323
1065GC,4577.942386
1065GD,4571.418395
1065GE,4545.934004
1065GG,4599.328326
1065GH,4664.045088
1065GJ,4512.881016
1065GN,4470.292786
1065GP,4484.052048
1065GR,4496.169563
1065GS,4508.646139
1065GT,4517.794962
1065GV,4550.97996
1065GW,4586.436173
1065GX,4635.020484
1065GZ,4676.088864
1065HA,4775.006197
1065HB,4772.850134
1065HC,4772.320887
1065HD,4472.907429
1065HE,4583.139118
1065HG,4672.682207
1065HH,4677.997649
1065HJ,4772.207764
1065HK,4698.160003
1065HL,4677.292388
1065HM,4773.267227
1065HN,4848.433464
1065HP,4843.694031
1065HR,4842.977894
1065HS,4851.512284
1065HT,4171.035817
1065HV,4170.07622
1065HW,4178.622507
1065HX,4247.687554
1065HZ,4253.941462
1065JA,4298.755075
1065JB,4233.548154
1065JC,4234.779317
1065JD,4232.294453
1065JE,4265.187401
1065JG,4305.107615
1065JH,4317.575129
1065JJ,4351.024118
1065JM,4420.608727
1065JN,4443.735867
1065JP,4467.41072
1065JR,3868.416238
1065JS,3937.052692
1065JT,3995.076011
1065JV,4032.581234
1065JW,4075.440081
1065JX,4607.66209
1065JZ,4649.69531
1065KA,4650.560779
1065KB,4404.704605
1065KC,4613.7506
1065KD,4129.978794
1065KE,4346.651742
1065KG,4163.673696
1065KH,4049.038062
1065KJ,4194.472638
1065KK,4314.220505
1065KK,4522.61558
1065KL,3964.494221
1065KL,3888.311707
1065KM,4076.368103
1065KN,4188.564939
1065KP,4397.373063
1065KR,4509.163919
1065KS,4622.131478
1065KT,4689.161443
1065KV,4697.274166
1065KW,4738.308198
1065KX,4733.405167
1065KZ,4597.449569
1065LA,4548.436616
1065LB,4466.717229
1065LC,4385.756524
1065LD,4336.28889
1065LE,4287.239316
1065LG,4246.404335
1065LH,4717.040868
1065LK,4463.573079
1065LL,4461.427369
1065LM,4451.413324
1065LN,4449.08015
1065LP,4819.757416
1065LR,4831.577806
1065LS,4731.276724
1065LT,4762.364714
1065LV,4780.161085
1065LW,4787.566617
1065LX,4740.275484
1065LZ,4746.797326
1065MB,4299.047783
1065NK,4625.088251
1065NL,4668.826047
1065NM,4673.813114
1065NN,4678.810423
1065NP,4683.835727
1065NR,4687.698214
1065NS,4689.365067
1065RA,4513.175127
1065SH,4410.814348
1065SJ,4386.108977
1065SK,4313.165489
1065SL,4289.297396
1065SM,4117.137986
1065SN,4124.971456
1065SP,4150.410501
1065SR,4159.045226
1065ST,4186.742499
1065SV,4196.020085
1065SW,4150.299387
1065SX,4183.241157
1065SZ,4219.621668
1065TA,4150.691281
1065TB,4248.389815
1065TC,4345.020845
1065TD,4376.360687
1065TE,4350.080536
1065TG,4279.175059
1065TH,4252.948975
1065TJ,4115.342077
1065TK,4214.04199
1065TL,4311.471442
1065TM,4246.084367
1065TN,4219.571623
1065TP,4082.269121
1065TR,4199.949873
1065TS,4159.369629
1065TT,4190.949109
1065TV,4160.517577
1065TW,4195.417
1065TX,4116.95647
1065TZ,4143.681305
1065VA,4180.737925
1065VB,4101.51699
1065VC,4147.464898
1065VD,4172.300723
1065VG,4068.615079
1065VH,4093.622455
1065VJ,4213.597221
1065VK,4135.086693
1065VL,3917.71788
1065VM,3924.366448
1065VN,3934.71602
1065VP,3940.787383
1065VR,3956.819787
1065VS,3959.678589
1065VT,3988.565959
1065VV,3926.232141
1065VW,3920.659314
1065VX,3890.292346
1065VZ,3884.507441
1065XA,3908.525714
1065XB,3901.228232
1065XC,3871.961396
1065XD,3867.126881
1065XE,4151.669776
1065XG,4100.324041
1065XH,4102.006102
1065XJ,4035.605303
1065XK,4038.1425
1065XL,3970.632066
1065XM,3972.440322
1065XN,3905.890377
1065XP,3908.427231
1065XR,3843.482408
1065XS,3846.436539
1065XT,3869.087362
1065XV,3934.408791
1065XW,3999.279328
1065XX,4063.767571
1065XZ,4127.956086
1066AA,4436.190389
1066AB,4454.438841
1066AC,4505.550772
1066AD,4540.083486
1066AE,4502.964111
1066AG,4517.162053
1066AH,4505.239686
1066AJ,4565.408036
1066AK,4546.571856
1066AL,4528.363003
1066AM,4509.55956
1066AN,4327.762816
1066AP,4330.877307
1066AR,4401.145613
1066AS,4456.641081
1066AT,4511.411721
1066AV,4568.157128
1066AW,4624.007819
1066AX,4405.953043
1066AZ,4302.211939
1066BA,4397.265445
1066BB,4441.847282
1066BC,4450.984113
1066BD,4434.25641
1066BE,4457.0848
1066BG,4451.364463
1066BH,4497.199184
1066BJ,4506.864293
1066BK,4553.227487
1066BL,4561.570544
1066BM,4608.603831
1066BN,4617.798305
1066BP,4500.183178
1066BR,4382.548661
1066BS,5408.23122
1066BT,5126.040833
1066BV,6363.174919
1066BV,6569.253576
1066BW,6039.167108
1066BX,5523.669086
1066BZ,5538.411749
1066CA,5461.293909
1066CB,5727.091179
1066CC,6494.297529
1066CD,6303.340863
1066CE,6559.748533
1066CG,6691.135138
1066CH,6768.367903
1066CJ,6849.616349
1066CJ,6822.842205
1066CK,6917.90546
1066CL,7013.919971
1066CM,7083.841839
1066CN,5444.909282
1066CP,5731.241225
1066CR,6029.344919
1066CS,6207.807321
1066CT,6453.552904
1066CV,6668.88914
1066CW,6845.752526
1066CX,5113.496452
1066CZ,6771.783083
1066DA,7088.248085
1066DC,6661.720996
1066DD,6636.273704
1066DE,7044.232567
1066DG,5858.210248
1066DH,5904.453451
1066DJ,5444.195855
1066DM,4985.981102
1066DN,5006.732405
1066DP,4981.975004
1066DR,5007.673496
1066DS,4984.581345
1066DT,4983.249437
1066DV,4988.06664
1066DW,4967.854094
1066DX,4972.923098
1066DZ,5194.041587
1066EA,4833.361137
1066EC,4879.622529
1066EE,6567.606283
1066EG,6818.595039
1066EH,6806.5045
1066EJ,6768.099897
1066EK,6769.345355
1066EL,6771.913827
1066EM,6757.727473
1066EN,6727.646738
1066EP,5207.739509
1066ER,6899.697896
1066ES,6831.997972
1066ET,6847.105688
1066EV,6891.24825
1066EW,6946.195874
1066EZ,7049.156585
1066GD,6835.225716
1066GE,4932.075506
1066GG,4926.427486
1066GH,4979.945022
1066GJ,4896.643798
1066GK,4980.945675
1066GL,4966.472187
1066GM,4977.499745
1066GN,4990.962278
1066GP,5002.145434
1066GR,5015.762159
1066GS,5034.165938
1066GT,5098.677695
1066GV,5112.227169
1066GW,5105.690528
1066GX,5133.179539
1066GZ,5119.724868
1066HA,5149.804898
1066HB,5140.569307
1066HC,5397.792708
1066HD,5280.509289
1066HE,5343.809907
1066HG,5259.722138
1066HH,5384.611723
1066HJ,5368.366919
1066HK,5791.257621
1066HL,5926.288225
1066HM,5856.454832
1066HN,5395.566379
1066HP,5547.130672
1066HR,5466.536812
1066HS,5570.17073
1066HT,5652.664815
1066HV,5612.595859
1066HW,5519.874554
1066HW,5544.004526
1066HX,5485.034171
1066HX,5482.296846
1066HZ,5325.669003
1066HZ,5329.859966
1066JA,5724.046122
1066JB,5491.163235
1066JB,5417.311937
1066JC,5281.269413
1066JC,5280.515469
1066JD,5747.468069
1066JE,5494.929048
1066JG,5214.263678
1066JH,5686.641008
1066JJ,5717.793057
1066JK,5751.347353
1066JL,5628.187466
1066JM,5495.311283
1066JN,5889.959607
1066JP,5771.109977
1066JR,5395.666462
1066JS,5080.590392
1066JS,5172.905289
1066JT,5907.019451
1066JV,5948.140836
1066JW,5992.943542
1066JX,5980.530387
1066JZ,5925.264637
1066KA,5041.447989
1066KB,5126.912822
1066KC,5066.09823
1066KD,5134.105913
1066KE,5136.277367
1066KG,5203.304943
1066KH,5161.969235
1066KJ,5224.980037
1066KK,5248.216869
1066KL,5266.606904
1066KM,5327.762614
1066KN,5447.100014
1066KR,5344.927398
1066KS,5423.423734
1066KT,5399.47156
1066KV,5451.581393
1066KW,5435.043642
1066KX,5506.185237
1066KZ,5479.117185
1066LA,5545.511716
1066LB,5531.303859
1066LC,5586.20887
1066LD,5503.529646
1066LE,5637.683842
1066LG,5578.681164
1066LK,5146.97538
1066LL,5352.932873
1066LN,5158.968002
1066LP,5373.155455
1066LS,5507.622584
1066LT,5121.988918
1066LV,5247.9947
1066LW,5425.035973
1066LX,5557.735852
1066LZ,5159.809179
1066MA,5213.996866
1066MA,5205.622458
1066MB,5205.622458
1066MC,5480.387468
1066MD,5612.977456
1066ME,5605.339982
1066MG,5236.866877
1066MH,5551.39697
1066MJ,5626.360501
1066MK,5628.505261
1066ML,5500.612155
1066MN,5296.782874
1066MP,5362.424213
1066MR,5503.759693
1066MS,5582.238941
1066MT,5670.225624
1066MV,6064.579812
1066MX,6057.942164
1066MZ,6050.126609
1066NA,5485.728089
1066NB,5592.2667
1066NC,5575.24405
1066ND,5596.303766
1066NE,5621.440593
1066NG,5648.188022
1066NH,5670.899247
1066NJ,5697.305943
1066NK,5837.352293
1066NL,5772.73649
1066NM,5780.188899
1066NN,5836.923125
1066NP,5837.540235
1066NR,5839.268708
1066NS,5845.649722
1066NT,5874.806716
1066NV,5881.987428
1066NW,5812.963386
1066NX,5805.620683
1066NZ,5842.551449
1066PA,5906.814822
1066PB,5913.498009
1066PC,5950.896915
1066PD,5959.014637
1066PE,5943.146157
1066PJ,5797.214602
1066PK,5849.743859
1066PL,5902.719331
1066PM,6004.256126
1066PN,6010.914795
1066PP,6008.7688
1066PR,5989.039463
1066PS,6013.673622
1066PT,5998.903386
1066PV,5997.804947
1066PW,6059.831356
1066PX,6003.94178
1066PZ,5953.615671
1066RA,5896.563114
1066RB,5815.334367
1066RC,5819.149595
1066RD,5833.180188
1066SB,5735.226583
1066SC,5735.734147
1066SE,5733.577458
1066SG,6107.573837
1066SH,6098.371301
1066SJ,6317.231915
1066SK,6189.473313
1066SL,6380.153482
1066SM,6121.986387
1066SN,6143.259741
1066SP,6152.76522
1066SR,6173.899326
1066ST,6174.551436
1066SV,6179.696033
1066SW,6208.30553
1066SX,6219.262193
1066SZ,6234.800276
1066TA,6434.980317
1066TB,6430.49742
1066TC,6495.126843
1066TE,6245.445922
1066TG,6243.809042
1066TH,6255.769204
1066TJ,6265.134462
1066TK,6324.223652
1066TL,6340.72901
1066TM,6355.728326
1066TW,4338.808626
1066TX,4349.501794
1066TZ,4360.620958
1066VA,4510.030543
1066VB,4515.717629
1066VC,4591.172854
1066VE,4614.758504
1066VH,4524.308116
1066VH,4794.200929
1066VW,4324.128619
1066VX,4326.395227
1066VZ,4424.238411
1066WB,6063.379297
1066WC,6181.142543
1066WD,6170.365137
1066WE,6075.642905
1066WH,6157.154006
1066WJ,6021.613961
1066WK,6310.151769
1066WL,6240.026896
1066WN,6184.591177
1066WP,6144.69598
1066WR,6056.97001
1066WS,6268.387816
1066WT,6218.278868
1066WV,6082.999946
1066WX,6277.370351
1066WZ,6277.370351
1066XA,4439.988712
1066XB,4468.557918
1066XC,4485.978378
1066XD,4339.408366
1066XE,4355.044374
1066XG,4385.524013
1066XH,4402.765318
1066XJ,4298.478668
1066XK,4315.070434
1066XL,4278.003077
1066XM,4295.398177
1066XN,4366.958806
1066XP,4379.785038
1066XR,4452.000529
1066XS,4464.349861
1066XT,4275.76647
1066XV,4237.15239
1066XW,4247.269792
1066XX,4257.082479
1066XZ,4266.793159
1067AA,5853.482503
1067AB,5870.795258
1067AC,5927.96365
1067AD,5938.556081
1067AE,5900.755295
1067AG,6009.353916
1067AH,6020.125673
1067AJ,5978.629631
1067AK,6062.227948
1067AL,6001.826384
1067AM,6239.309948
1067AN,6333.791272
1067AP,6499.161891
1067AR,6618.976459
1067AS,6596.602418
1067AT,6319.095424
1067AV,6268.45825
1067AW,6294.613763
1067AX,6405.930701
1067AZ,6348.392227
1067BA,6374.386411
1067BB,6276.78405
1067BC,6485.859209
1067BD,6436.286896
1067BE,6460.112905
1067BG,6566.228775
1067BH,6516.697809
1067BJ,6540.482307
1067BL,5957.913881
1067BM,5942.105458
1067BN,5925.371347
1067BP,6031.878175
1067BR,6175.736922
1067BS,6205.017947
1067BT,6255.053644
1067BV,6283.016461
1067BW,6333.194435
1067BX,6363.049969
1067BZ,6076.877732
1067CA,5732.665886
1067CB,5730.473375
1067CC,5747.701898
1067CD,5751.111745
1067CE,5826.346809
1067CG,5673.186535
1067CH,5732.616729
1067CP,5754.568084
1067CR,5676.870293
1067CS,5942.612774
1067CT,5871.38983
1067CV,5884.695088
1067CW,5894.042748
1067CX,5950.839214
1067CZ,5964.114562
1067DB,5614.199499
1067DC,5669.786361
1067DD,5973.792977
1067DE,6117.192774
1067DG,6186.679317
1067DH,6192.228713
1067DJ,6218.369372
1067DW,5931.474928
1067DX,6591.0204
1067DZ,6107.25334
1067DZ,5941.915186
1067EA,5980.122809
1067EB,5840.181107
1067EC,5919.254557
1067ED,6015.795096
1067EE,5864.11212
1067EG,5943.282784
1067EH,5995.555569
1067EK,6029.092207
1067EL,6043.133554
1067EM,6050.670551
1067EP,6060.418841
1067ER,6172.213294
1067ES,6190.829577
1067ET,6213.402268
1067EV,6251.285752
1067EW,6269.670002
1067EX,6294.357795
1067EZ,6308.877438
1067GA,6388.664536
1067GB,6294.074468
1067GC,6285.486093
1067GD,6277.140385
1067GE,6261.210195
1067GG,6258.729126
1067GH,6252.885195
1067GJ,6274.009407
1067GK,6268.273927
1067GL,6291.427321
1067GM,6295.00806
1067GN,6332.076253
1067GP,6349.321384
1067GR,6370.34376
1067GS,6152.990187
1067GT,6180.107972
1067GV,6232.377435
1067GW,6260.64019
1067GX,6311.580554
1067GZ,6339.085173
1067HA,6464.319795
1067HB,6558.438986
1067HC,6431.794497
1067HD,6434.574167
1067HE,6486.091131
1067HG,6508.679351
1067HH,6132.666592
1067HJ,6159.379364
1067HK,6211.254166
1067HL,6238.515576
1067HM,6290.890151
1067HN,6320.710131
1067HP,7623.876136
1067HP,7589.20016
1067HR,7153.998753
1067HS,7354.283609
1067HT,7284.434302
1067HV,7795.44112
1067HX,5865.173164
1067HZ,5909.713245
1067JA,5874.444294
1067JB,5885.798791
1067JC,5887.622493
1067JD,5880.166069
1067JE,5883.79895
1067JG,6143.233582
1067JH,6213.008377
1067JJ,6201.329431
1067JK,6258.807032
1067JL,6420.705648
1067JM,5832.402266
1067JP,6196.12433
1067JR,6077.872524
1067JS,6002.526782
1067JT,6110.082503
1067JV,6108.061513
1067JW,6113.523705
1067JX,6117.361463
1067JZ,6121.825627
1067KA,6033.964611
1067KA,6073.219689
1067KB,6054.247436
1067KC,6022.377712
1067KD,6073.560041
1067KE,6054.500768
1067KG,6022.326703
1067KH,6074.669566
1067KJ,6054.256595
1067KK,6022.716895
1067KL,6095.833371
1067KM,6095.999354
1067KN,6099.702802
1067KP,6104.664972
1067KR,6176.673421
1067KS,6193.175678
1067KT,6197.226562
1067KV,6227.552266
1067KW,6146.850298
1067KX,6181.117696
1067KZ,6176.001101
1067LA,6225.464306
1067LB,6362.683496
1067LC,6348.922092
1067LD,6415.68317
1067LE,6402.498491
1067LG,6472.983354
1067LH,6455.373489
1067LJ,6519.377462
1067LK,6514.16419
1067LL,6515.463532
1067LM,6519.246029
1067LN,6151.55688
1067LP,6195.213613
1067LR,6195.862317
1067LS,6195.677911
1067LT,6264.539236
1067LV,6439.791049
1067LW,6369.413615
1067LX,6411.968507
1067LZ,6397.152655
1067MB,6324.874581
1067MC,7898.71646
1067MD,6431.184563
1067ME,6395.98379
1067MG,6496.100784
1067MH,6358.672921
1067MJ,6422.868955
1067MK,6485.976445
1067ML,6214.034555
1067MN,6134.432834
1067MP,8222.790041
1067MT,6010.708547
1067MV,6298.536898
1067MV,5973.89857
1067MX,5981.454834
1067MZ,5947.537106
1067NA,6471.829222
1067NB,6450.379748
1067NC,5738.835684
1067ND,5783.065107
1067NE,5826.964839
1067NG,5834.061191
1067NH,5912.78939
1067NJ,5896.57472
1067NK,5871.370275
1067NL,5872.053682
1067NM,5789.310516
1067NN,5772.79645
1067NP,5730.827595
1067NR,5856.548448
1067NS,5817.10646
1067NT,5941.019158
1067NV,5901.546543
1067NW,5717.247449
1067PA,6250.47269
1067PB,5711.496413
1067PC,5732.319832
1067PD,5877.459321
1067PE,5803.053512
1067PG,5844.226559
1067PH,5899.54057
1067PJ,5684.915303
1067PK,5751.140152
1067PL,5825.488491
1067PM,5899.003269
1067PN,5735.066957
1067PP,5870.640522
1067PR,5946.223695
1067PT,6060.68866
1067PV,6053.483556
1067PW,6124.663174
1067PZ,6193.798961
1067RB,6336.500437
1067RC,6447.026563
1067RD,6366.476829
1067RE,6363.479193
1067RG,6183.54393
1067RH,6388.090574
1067RJ,6536.567899
1067RK,6216.21077
1067RL,6436.755151
1067RM,6013.494064
1067RR,6016.533238
1067RS,6035.052835
1067RT,6065.357214
1067RV,6117.041974
1067RW,6162.073518
1067RX,6220.871034
1067RZ,6276.919971
1067SB,6297.372223
1067SC,6356.172213
1067SE,6411.076244
1067SG,6431.507175
1067SH,6491.05483
1067SJ,6568.381464
1067SK,6537.435938
1067SL,5853.98089
1067SM,5693.240396
1067SN,6235.296901
1067SP,7389.308859
1067SR,7124.036372
1067ST,7175.645881
1011AB,1672.322016
1011AC,1782.020139
1011AD,1600.948443
1011AE,1792.882111
1011AG,1393.832999
1011AH,1379.717654
1011AJ,1355.011728
1011AK,1350.421291
1011AL,939.7251614
1011AM,1370.087129
1011AN,1372.395219
1011AP,1378.011221
1011AR,1384.566126
1011AS,1396.598984
1011AT,1404.578952
1011AV,1416.334934
1011AW,1422.90964
1011AX,1335.734756
1011AZ,1361.226922
1011BA,1373.972771
1011BB,1354.251958
1011BC,1407.43998
1011BD,1382.47068
1011BG,1330.200369
1011BH,1314.690107
1011BJ,1324.118397
1011BK,1330.029531
1011BL,1337.156947
1011BM,1341.266929
1011BN,1346.268752
1011BP,1353.564496
1011BR,1361.441442
1011BS,1321.854537
1011BT,1278.197979
1011BV,1249.081807
1011BW,1234.822444
1011BX,1220.784884
1011BZ,1229.433682
1011CA,1237.389011
1011CB,1250.606809
1011CC,1260.593559
1011CD,1267.212585
1011CE,1275.962573
1011CH,1206.884651
1011CJ,1216.733182
1011CK,1189.59106
1011CL,1202.602314
1011CM,1194.20156
1011CN,1174.56601
1011CP,1168.093487
1011CR,1148.060241
1011CS,1158.97151
1011CT,1167.878193
1011CV,1174.528372
1011CW,1187.838663
1011CX,1196.166713
1011CZ,1205.722704
1011DB,1198.544503
1011DC,992.2729105
1011DD,1624.800511
1011DG,1656.671369
1011DH,1709.416156
1011DJ,1590.636057
1011DK,1664.230695
1011DL,1612.752428
1011DZ,1028.743004
1011EA,1121.960901
1011EB,1134.263617
1011EC,1152.462117
1011ED,1180.162314
1011EE,1229.801593
1011EG,1208.669522
1011EH,1369.547164
1011EJ,1326.07013
1011EK,1281.981678
1011EL,1218.369758
1011EM,1156.522826
1011EN,1097.383613
1011ER,1228.287234
1011ES,1083.356369
1011ET,1098.508334
1011EV,1071.551648
1011EW,1079.889238
1011EX,1124.083376
1011EZ,1139.965916
1011GA,1115.395091
1011GB,1154.564249
1011GC,1146.680857
1011GD,1041.119924
1011GG,1085.95699
1011GH,1074.660462
